k,timestamp,load_p_kw,poa_irradiance_w_m2,temp_air_c,quality,bess_1.available,dg_1.available,grid_1.available,pv_1.available
2627,2026-03-28T08:45:00+05:30,513.628,525.611,30.124,synthetic,True,True,True,True
2628,2026-03-28T09:00:00+05:30,494.109,573.257,30.383,synthetic,True,True,True,True
2629,2026-03-28T09:15:00+05:30,499.135,616.693,30.811,synthetic,True,True,True,True
2630,2026-03-28T09:30:00+05:30,488.926,632.43,31.229,synthetic,True,True,True,True
2631,2026-03-28T09:45:00+05:30,467.101,650.898,31.924,synthetic,True,True,True,True
2632,2026-03-28T10:00:00+05:30,341.024,690.954,32.489,synthetic,True,True,True,True
2633,2026-03-28T10:15:00+05:30,321.575,742.901,32.49,synthetic,True,True,True,True
2634,2026-03-28T10:30:00+05:30,333.124,740.314,32.954,synthetic,True,True,True,True
2635,2026-03-28T10:45:00+05:30,344.01,810.317,33.359,synthetic,True,True,True,True
2636,2026-03-28T11:00:00+05:30,359.686,814.679,33.783,synthetic,True,True,True,True
2637,2026-03-28T11:15:00+05:30,358.438,866.398,33.36,synthetic,True,True,True,True
2638,2026-03-28T11:30:00+05:30,373.695,897.203,33.84,synthetic,True,True,True,True
2639,2026-03-28T11:45:00+05:30,379.923,905.165,34.413,synthetic,True,True,True,True
2640,2026-03-28T12:00:00+05:30,388.387,917.522,34.334,synthetic,True,True,True,True
2641,2026-03-28T12:15:00+05:30,382.534,881.393,34.909,synthetic,True,True,True,True
2642,2026-03-28T12:30:00+05:30,398.933,853.304,35.571,synthetic,True,True,True,True
2643,2026-03-28T12:45:00+05:30,399.108,867.399,36.083,synthetic,True,True,True,True
2644,2026-03-28T13:00:00+05:30,406.292,878.212,35.831,synthetic,True,True,True,True
2645,2026-03-28T13:15:00+05:30,387.449,900.3,36.443,synthetic,True,True,True,True
2646,2026-03-28T13:30:00+05:30,399.93,857.604,36.484,synthetic,True,True,True,True
2647,2026-03-28T13:45:00+05:30,388.591,856.713,36.213,synthetic,True,True,True,True
2648,2026-03-28T14:00:00+05:30,399.451,826.772,36.607,synthetic,True,True,True,True
2649,2026-03-28T14:15:00+05:30,401.935,802.289,36.128,synthetic,True,True,True,True
2650,2026-03-28T14:30:00+05:30,393.545,754.725,36.558,synthetic,True,True,True,True
2651,2026-03-28T14:45:00+05:30,407.629,726.599,36.943,synthetic,True,True,True,True
2652,2026-03-28T15:00:00+05:30,417.398,688.314,36.896,synthetic,True,True,True,True
2653,2026-03-28T15:15:00+05:30,422.421,642.084,36.409,synthetic,True,True,True,True
2654,2026-03-28T15:30:00+05:30,428.128,588.02,36.1,synthetic,True,True,True,True
2655,2026-03-28T15:45:00+05:30,435.211,537.846,35.931,synthetic,True,True,True,True
2656,2026-03-28T16:00:00+05:30,434.941,468.762,35.27,synthetic,True,True,True,True
2657,2026-03-28T16:15:00+05:30,440.554,402.708,34.466,synthetic,True,True,True,True
2658,2026-03-28T16:30:00+05:30,447.863,344.383,34.003,synthetic,True,True,True,True
2659,2026-03-28T16:45:00+05:30,456.931,278.764,34.401,synthetic,True,True,True,True
2660,2026-03-28T17:00:00+05:30,441.467,221.796,34.192,synthetic,True,True,True,True
2661,2026-03-28T17:15:00+05:30,443.623,162.44,34.181,synthetic,True,True,True,True
2662,2026-03-28T17:30:00+05:30,426.501,102.161,34.028,synthetic,True,True,True,True
2663,2026-03-28T17:45:00+05:30,423.084,51.118,33.492,synthetic,True,True,True,True
2664,2026-03-28T18:00:00+05:30,549.376,13.521,33.566,synthetic,True,True,True,True
2665,2026-03-28T18:15:00+05:30,554.122,0.244,33.755,synthetic,True,True,True,True
2666,2026-03-28T18:30:00+05:30,563.943,0.0,33.176,synthetic,True,True,True,True
2667,2026-03-28T18:45:00+05:30,546.808,0.0,33.466,synthetic,True,True,True,True
2668,2026-03-28T19:00:00+05:30,551.793,0.0,33.294,synthetic,True,True,True,True
2669,2026-03-28T19:15:00+05:30,529.792,0.0,32.426,synthetic,True,True,True,True
2670,2026-03-28T19:30:00+05:30,551.189,0.0,32.735,synthetic,True,True,True,True
2671,2026-03-28T19:45:00+05:30,554.066,0.0,32.307,synthetic,True,True,True,True
2672,2026-03-28T20:00:00+05:30,582.102,0.0,32.212,synthetic,True,True,True,True
2673,2026-03-28T20:15:00+05:30,569.673,0.0,32.274,synthetic,True,True,True,True
2674,2026-03-28T20:30:00+05:30,554.427,0.0,32.139,synthetic,True,True,True,True
2675,2026-03-28T20:45:00+05:30,563.476,0.0,31.945,synthetic,True,True,True,True
2676,2026-03-28T21:00:00+05:30,552.351,0.0,31.461,synthetic,True,True,True,True
2677,2026-03-28T21:15:00+05:30,554.983,0.0,31.359,synthetic,True,True,True,True
2678,2026-03-28T21:30:00+05:30,565.73,0.0,30.037,synthetic,True,True,True,True
2679,2026-03-28T21:45:00+05:30,559.329,0.0,30.014,synthetic,True,True,True,True
2680,2026-03-28T22:00:00+05:30,419.358,0.0,29.302,synthetic,True,True,True,True
2681,2026-03-28T22:15:00+05:30,433.089,0.0,29.252,synthetic,True,True,True,True
2682,2026-03-28T22:30:00+05:30,413.013,0.0,28.718,synthetic,True,True,True,True
2683,2026-03-28T22:45:00+05:30,399.629,0.0,28.248,synthetic,True,True,True,True
2684,2026-03-28T23:00:00+05:30,426.264,0.0,28.563,synthetic,True,True,True,True
2685,2026-03-28T23:15:00+05:30,404.302,0.0,28.131,synthetic,True,True,True,True
2686,2026-03-28T23:30:00+05:30,419.715,0.0,28.454,synthetic,True,True,True,True
2687,2026-03-28T23:45:00+05:30,426.801,0.0,27.829,synthetic,True,True,True,True
2688,2026-03-29T00:00:00+05:30,417.399,0.0,27.277,synthetic,True,True,True,True
2689,2026-03-29T00:15:00+05:30,411.384,0.0,27.477,synthetic,True,True,True,True
2690,2026-03-29T00:30:00+05:30,417.146,0.0,27.215,synthetic,True,True,True,True
2691,2026-03-29T00:45:00+05:30,411.171,0.0,26.88,synthetic,True,True,True,True
2692,2026-03-29T01:00:00+05:30,418.087,0.0,26.648,synthetic,True,True,True,True
2693,2026-03-29T01:15:00+05:30,404.875,0.0,27.426,synthetic,True,True,True,True
2694,2026-03-29T01:30:00+05:30,408.305,0.0,27.29,synthetic,True,True,True,True
2695,2026-03-29T01:45:00+05:30,410.1,0.0,26.418,synthetic,True,True,True,True
2696,2026-03-29T02:00:00+05:30,420.657,0.0,26.084,synthetic,True,True,True,True
2697,2026-03-29T02:15:00+05:30,416.7,0.0,25.676,synthetic,True,True,True,True
2698,2026-03-29T02:30:00+05:30,417.723,0.0,25.738,synthetic,True,True,True,True
2699,2026-03-29T02:45:00+05:30,428.822,0.0,25.814,synthetic,True,True,True,True
2700,2026-03-29T03:00:00+05:30,429.93,0.0,25.902,synthetic,True,True,True,True
2701,2026-03-29T03:15:00+05:30,415.435,0.0,25.343,synthetic,True,True,True,True
2702,2026-03-29T03:30:00+05:30,400.497,0.0,24.868,synthetic,True,True,True,True
2703,2026-03-29T03:45:00+05:30,388.266,0.0,24.705,synthetic,True,True,True,True
2704,2026-03-29T04:00:00+05:30,373.506,0.0,25.221,synthetic,True,True,True,True
2705,2026-03-29T04:15:00+05:30,369.159,0.0,25.116,synthetic,True,True,True,True
2706,2026-03-29T04:30:00+05:30,373.983,0.0,24.949,synthetic,True,True,True,True
2707,2026-03-29T04:45:00+05:30,367.518,0.0,25.424,synthetic,True,True,True,True
2708,2026-03-29T05:00:00+05:30,372.881,0.0,25.815,synthetic,True,True,True,True
2709,2026-03-29T05:15:00+05:30,385.004,0.0,26.376,synthetic,True,True,True,True
2710,2026-03-29T05:30:00+05:30,395.773,0.0,26.806,synthetic,True,True,True,True
2711,2026-03-29T05:45:00+05:30,405.149,0.0,26.39,synthetic,True,True,True,True
2712,2026-03-29T06:00:00+05:30,538.259,0.0,27.05,synthetic,True,True,True,True
2713,2026-03-29T06:15:00+05:30,536.358,0.668,28.16,synthetic,True,True,True,True
2714,2026-03-29T06:30:00+05:30,545.394,16.265,28.173,synthetic,True,True,True,True
2715,2026-03-29T06:45:00+05:30,526.807,53.316,29.05,synthetic,True,True,True,True
2716,2026-03-29T07:00:00+05:30,535.235,101.335,28.597,synthetic,True,True,True,True
2717,2026-03-29T07:15:00+05:30,534.542,152.238,28.838,synthetic,True,True,True,True
2718,2026-03-29T07:30:00+05:30,507.445,214.512,29.687,synthetic,True,True,True,True
2719,2026-03-29T07:45:00+05:30,503.037,274.066,30.22,synthetic,True,True,True,True
2720,2026-03-29T08:00:00+05:30,484.032,333.622,30.126,synthetic,True,True,True,True
2721,2026-03-29T08:15:00+05:30,523.234,409.809,30.292,synthetic,True,True,True,True
2722,2026-03-29T08:30:00+05:30,504.663,461.169,30.092,synthetic,True,True,True,True
2723,2026-03-29T08:45:00+05:30,506.357,503.633,30.607,synthetic,True,True,True,True
2724,2026-03-29T09:00:00+05:30,517.077,552.114,30.776,synthetic,True,True,True,True
2725,2026-03-29T09:15:00+05:30,500.895,590.112,31.47,synthetic,True,True,True,True
2726,2026-03-29T09:30:00+05:30,516.147,625.719,31.299,synthetic,True,True,True,True
2727,2026-03-29T09:45:00+05:30,508.867,667.544,30.932,synthetic,True,True,True,True
2728,2026-03-29T10:00:00+05:30,386.656,727.021,31.214,synthetic,True,True,True,True
2729,2026-03-29T10:15:00+05:30,392.56,773.873,31.525,synthetic,True,True,True,True
2730,2026-03-29T10:30:00+05:30,385.404,798.923,31.847,synthetic,True,True,True,True
2731,2026-03-29T10:45:00+05:30,369.847,819.403,31.357,synthetic,True,True,True,True
2732,2026-03-29T11:00:00+05:30,361.062,834.842,31.773,synthetic,True,True,True,True
2733,2026-03-29T11:15:00+05:30,379.43,809.189,32.914,synthetic,True,True,True,True
2734,2026-03-29T11:30:00+05:30,371.27,786.714,33.966,synthetic,True,True,True,True
2735,2026-03-29T11:45:00+05:30,371.344,847.019,34.632,synthetic,True,True,True,True
2736,2026-03-29T12:00:00+05:30,375.226,856.359,34.093,synthetic,True,True,True,True
2737,2026-03-29T12:15:00+05:30,376.8,892.643,33.795,synthetic,True,True,True,True
2738,2026-03-29T12:30:00+05:30,358.569,898.094,34.036,synthetic,True,True,True,True
2739,2026-03-29T12:45:00+05:30,363.163,896.255,34.596,synthetic,True,True,True,True
2740,2026-03-29T13:00:00+05:30,360.583,890.717,34.916,synthetic,True,True,True,True
2741,2026-03-29T13:15:00+05:30,359.006,899.871,35.396,synthetic,True,True,True,True
2742,2026-03-29T13:30:00+05:30,369.585,878.918,35.474,synthetic,True,True,True,True
2743,2026-03-29T13:45:00+05:30,389.413,847.464,35.64,synthetic,True,True,True,True
2744,2026-03-29T14:00:00+05:30,382.75,834.658,35.519,synthetic,True,True,True,True
2745,2026-03-29T14:15:00+05:30,402.244,795.315,35.48,synthetic,True,True,True,True
2746,2026-03-29T14:30:00+05:30,406.078,767.503,35.465,synthetic,True,True,True,True
2747,2026-03-29T14:45:00+05:30,404.315,712.301,34.98,synthetic,True,True,True,True
2748,2026-03-29T15:00:00+05:30,402.063,664.999,35.369,synthetic,True,True,True,True
2749,2026-03-29T15:15:00+05:30,397.52,613.993,35.432,synthetic,True,True,True,True
2750,2026-03-29T15:30:00+05:30,396.153,550.836,35.171,synthetic,True,True,True,True
2751,2026-03-29T15:45:00+05:30,392.408,492.687,34.483,synthetic,True,True,True,True
2752,2026-03-29T16:00:00+05:30,406.526,412.646,34.367,synthetic,True,True,True,True
2753,2026-03-29T16:15:00+05:30,409.943,355.161,34.596,synthetic,True,True,True,True
2754,2026-03-29T16:30:00+05:30,419.068,293.882,33.763,synthetic,True,True,True,True
2755,2026-03-29T16:45:00+05:30,414.85,241.392,33.778,synthetic,True,True,True,True
2756,2026-03-29T17:00:00+05:30,435.699,189.066,33.108,synthetic,True,True,True,True
2757,2026-03-29T17:15:00+05:30,428.47,136.032,32.575,synthetic,True,True,True,True
2758,2026-03-29T17:30:00+05:30,449.81,90.97,32.162,synthetic,True,True,True,True
2759,2026-03-29T17:45:00+05:30,448.94,43.01,32.782,synthetic,True,True,True,True
2760,2026-03-29T18:00:00+05:30,609.669,11.083,33.231,synthetic,True,True,True,True
2761,2026-03-29T18:15:00+05:30,619.846,0.209,32.883,synthetic,True,True,True,True
2762,2026-03-29T18:30:00+05:30,602.607,0.0,31.826,synthetic,True,True,True,True
2763,2026-03-29T18:45:00+05:30,620.663,0.0,31.486,synthetic,True,True,True,True
2764,2026-03-29T19:00:00+05:30,584.539,0.0,30.782,synthetic,True,True,True,True
2765,2026-03-29T19:15:00+05:30,585.337,0.0,30.293,synthetic,True,True,True,True
2766,2026-03-29T19:30:00+05:30,567.117,0.0,30.267,synthetic,True,True,True,True
2767,2026-03-29T19:45:00+05:30,565.332,0.0,30.352,synthetic,True,True,True,True
2768,2026-03-29T20:00:00+05:30,561.013,0.0,30.311,synthetic,True,True,True,True
2769,2026-03-29T20:15:00+05:30,584.44,0.0,30.134,synthetic,True,True,True,True
2770,2026-03-29T20:30:00+05:30,568.147,0.0,29.38,synthetic,True,True,True,True
2771,2026-03-29T20:45:00+05:30,545.614,0.0,29.089,synthetic,True,True,True,True
2772,2026-03-29T21:00:00+05:30,592.052,0.0,28.825,synthetic,True,True,True,True
2773,2026-03-29T21:15:00+05:30,553.099,0.0,28.938,synthetic,True,True,True,True
2774,2026-03-29T21:30:00+05:30,567.758,0.0,28.737,synthetic,True,True,True,True
2775,2026-03-29T21:45:00+05:30,548.046,0.0,28.448,synthetic,True,True,True,True
2776,2026-03-29T22:00:00+05:30,410.764,0.0,27.939,synthetic,True,True,True,True
2777,2026-03-29T22:15:00+05:30,412.075,0.0,27.308,synthetic,True,True,True,True
2778,2026-03-29T22:30:00+05:30,420.405,0.0,26.984,synthetic,True,True,True,True
2779,2026-03-29T22:45:00+05:30,439.978,0.0,26.553,synthetic,True,True,True,True
2780,2026-03-29T23:00:00+05:30,427.063,0.0,26.001,synthetic,True,True,True,True
2781,2026-03-29T23:15:00+05:30,428.561,0.0,25.664,synthetic,True,True,True,True
2782,2026-03-29T23:30:00+05:30,443.076,0.0,25.336,synthetic,True,True,True,True
2783,2026-03-29T23:45:00+05:30,448.369,0.0,24.754,synthetic,True,True,True,True
2784,2026-03-30T00:00:00+05:30,451.126,0.0,24.594,synthetic,True,True,True,True
2785,2026-03-30T00:15:00+05:30,434.513,0.0,25.385,synthetic,True,True,True,True
2786,2026-03-30T00:30:00+05:30,414.118,0.0,24.133,synthetic,True,True,True,True
2787,2026-03-30T00:45:00+05:30,411.939,0.0,23.479,synthetic,True,True,True,True
2788,2026-03-30T01:00:00+05:30,413.433,0.0,22.353,synthetic,True,True,True,True
2789,2026-03-30T01:15:00+05:30,418.79,0.0,21.91,synthetic,True,True,True,True
2790,2026-03-30T01:30:00+05:30,412.126,0.0,22.551,synthetic,True,True,True,True
2791,2026-03-30T01:45:00+05:30,393.007,0.0,22.68,synthetic,True,True,True,True
2792,2026-03-30T02:00:00+05:30,419.815,0.0,22.821,synthetic,True,True,True,True
2793,2026-03-30T02:15:00+05:30,394.706,0.0,23.005,synthetic,True,True,True,True
2794,2026-03-30T02:30:00+05:30,402.757,0.0,23.725,synthetic,True,True,True,True
2795,2026-03-30T02:45:00+05:30,391.637,0.0,24.141,synthetic,True,True,True,True
2796,2026-03-30T03:00:00+05:30,396.761,0.0,24.519,synthetic,True,True,True,True
2797,2026-03-30T03:15:00+05:30,397.013,0.0,25.079,synthetic,True,True,True,True
2798,2026-03-30T03:30:00+05:30,398.63,0.0,24.675,synthetic,True,True,True,True
2799,2026-03-30T03:45:00+05:30,402.209,0.0,24.561,synthetic,True,True,True,True
2800,2026-03-30T04:00:00+05:30,412.787,0.0,24.493,synthetic,True,True,True,True
2801,2026-03-30T04:15:00+05:30,410.09,0.0,24.567,synthetic,True,True,True,True
2802,2026-03-30T04:30:00+05:30,398.979,0.0,24.967,synthetic,True,True,True,True
2803,2026-03-30T04:45:00+05:30,399.872,0.0,24.934,synthetic,True,True,True,True
2804,2026-03-30T05:00:00+05:30,399.679,0.0,24.753,synthetic,True,True,True,True
2805,2026-03-30T05:15:00+05:30,413.736,0.0,24.352,synthetic,True,True,True,True
2806,2026-03-30T05:30:00+05:30,403.677,0.0,24.069,synthetic,True,True,True,True
2807,2026-03-30T05:45:00+05:30,412.345,0.0,24.432,synthetic,True,True,True,True
2808,2026-03-30T06:00:00+05:30,750.006,0.0,24.674,synthetic,True,True,True,True
2809,2026-03-30T06:15:00+05:30,725.32,0.958,25.716,synthetic,True,True,True,True
2810,2026-03-30T06:30:00+05:30,703.25,19.122,26.027,synthetic,True,True,True,True
2811,2026-03-30T06:45:00+05:30,732.952,59.666,26.497,synthetic,True,True,True,True
2812,2026-03-30T07:00:00+05:30,729.162,112.322,27.124,synthetic,True,True,True,True
2813,2026-03-30T07:15:00+05:30,759.748,167.379,27.475,synthetic,True,True,True,True
2814,2026-03-30T07:30:00+05:30,737.767,229.468,27.386,synthetic,True,True,True,True
2815,2026-03-30T07:45:00+05:30,701.751,293.105,27.24,synthetic,True,True,True,True
2816,2026-03-30T08:00:00+05:30,682.556,349.897,27.734,synthetic,True,True,True,True
2817,2026-03-30T08:15:00+05:30,709.366,405.61,28.364,synthetic,True,True,True,True
2818,2026-03-30T08:30:00+05:30,744.314,457.998,28.596,synthetic,True,True,True,True
2819,2026-03-30T08:45:00+05:30,712.801,526.439,29.208,synthetic,True,True,True,True
2820,2026-03-30T09:00:00+05:30,697.408,563.984,29.736,synthetic,True,True,True,True
2821,2026-03-30T09:15:00+05:30,692.923,591.155,30.114,synthetic,True,True,True,True
2822,2026-03-30T09:30:00+05:30,657.543,660.354,30.303,synthetic,True,True,True,True
2823,2026-03-30T09:45:00+05:30,674.503,682.203,30.782,synthetic,True,True,True,True
2824,2026-03-30T10:00:00+05:30,388.881,721.197,31.241,synthetic,True,True,True,True
2825,2026-03-30T10:15:00+05:30,384.628,773.298,31.335,synthetic,True,True,True,True
2826,2026-03-30T10:30:00+05:30,376.376,806.852,31.313,synthetic,True,True,True,True
2827,2026-03-30T10:45:00+05:30,369.183,789.46,31.568,synthetic,True,True,True,True
2828,2026-03-30T11:00:00+05:30,353.411,823.32,32.202,synthetic,True,True,True,True
2829,2026-03-30T11:15:00+05:30,367.489,863.143,32.481,synthetic,True,True,True,True
2830,2026-03-30T11:30:00+05:30,386.448,884.416,33.007,synthetic,True,True,True,True
2831,2026-03-30T11:45:00+05:30,391.109,877.157,33.722,synthetic,True,True,True,True
2832,2026-03-30T12:00:00+05:30,401.1,918.828,33.766,synthetic,True,True,True,True
2833,2026-03-30T12:15:00+05:30,419.521,945.116,33.791,synthetic,True,True,True,True
2834,2026-03-30T12:30:00+05:30,409.555,934.329,34.157,synthetic,True,True,True,True
2835,2026-03-30T12:45:00+05:30,398.822,922.201,33.748,synthetic,True,True,True,True
2836,2026-03-30T13:00:00+05:30,404.989,928.539,34.286,synthetic,True,True,True,True
2837,2026-03-30T13:15:00+05:30,410.632,915.204,34.55,synthetic,True,True,True,True
2838,2026-03-30T13:30:00+05:30,418.882,891.234,35.026,synthetic,True,True,True,True
2839,2026-03-30T13:45:00+05:30,421.766,857.327,34.76,synthetic,True,True,True,True
2840,2026-03-30T14:00:00+05:30,405.84,834.799,34.699,synthetic,True,True,True,True
2841,2026-03-30T14:15:00+05:30,396.311,796.321,35.081,synthetic,True,True,True,True
2842,2026-03-30T14:30:00+05:30,398.778,754.994,35.684,synthetic,True,True,True,True
2843,2026-03-30T14:45:00+05:30,378.042,696.587,35.884,synthetic,True,True,True,True
2844,2026-03-30T15:00:00+05:30,372.422,641.45,36.868,synthetic,True,True,True,True
2845,2026-03-30T15:15:00+05:30,363.679,611.361,36.469,synthetic,True,True,True,True
2846,2026-03-30T15:30:00+05:30,358.106,560.848,36.669,synthetic,True,True,True,True
2847,2026-03-30T15:45:00+05:30,352.63,505.764,37.459,synthetic,True,True,True,True
2848,2026-03-30T16:00:00+05:30,361.823,450.582,37.54,synthetic,True,True,True,True
2849,2026-03-30T16:15:00+05:30,367.935,392.437,37.412,synthetic,True,True,True,True
2850,2026-03-30T16:30:00+05:30,372.71,328.522,37.269,synthetic,True,True,True,True
2851,2026-03-30T16:45:00+05:30,380.68,268.827,37.437,synthetic,True,True,True,True
2852,2026-03-30T17:00:00+05:30,395.862,211.19,37.0,synthetic,True,True,True,True
2853,2026-03-30T17:15:00+05:30,398.706,152.536,36.796,synthetic,True,True,True,True
2854,2026-03-30T17:30:00+05:30,407.68,98.594,36.096,synthetic,True,True,True,True
2855,2026-03-30T17:45:00+05:30,408.961,48.163,35.243,synthetic,True,True,True,True
2856,2026-03-30T18:00:00+05:30,720.431,12.68,34.905,synthetic,True,True,True,True
2857,2026-03-30T18:15:00+05:30,753.175,0.235,34.619,synthetic,True,True,True,True
2858,2026-03-30T18:30:00+05:30,735.817,0.0,33.645,synthetic,True,True,True,True
2859,2026-03-30T18:45:00+05:30,715.965,0.0,33.676,synthetic,True,True,True,True
2860,2026-03-30T19:00:00+05:30,723.733,0.0,33.081,synthetic,True,True,True,True
2861,2026-03-30T19:15:00+05:30,675.941,0.0,33.077,synthetic,True,True,True,True
